sample_idx,tweet_pos,tweet_id,text,n_raters,majority_label,majority_vote_count,majority_vote_share,is_tie,tied_labels,label_counts_json
19,32,1475428973937057796,"Jedan od top 3 najdebilnija komentara koja sam videla tokom ovog #NisamPrijavila pokreta je onaj “Niko ne zaslužuje naravno, ali zaboga pa šta si očekivala od lika koji deluje tako i tako..?” Šta je s vama jel ste bolesni?",7,bes,5,0.7143,false,,"{""bes"": 5, ""gađenje"": 2}"
19,33,1475737923953831938,"stav da je #NisamPrijavila obeshrabrivanje žena je nešto najgluplje što sam ovde pročitala. nekoj ženi je dovoljno što može da ispriča svoju priču, da joj se poveruje i da vidi da postoji mreža podrške.",7,bes,6,0.8571,false,,"{""bes"": 6, ""Emocionalno neutralno"": 1}"
19,34,1475193173802692609,Bojim se da najteže priče sa #NisamPrijavio #NisamPrijavila nikada nećemo pročitati,7,strah,6,0.8571,false,,"{""tuga"": 1, ""strah"": 6}"
19,35,1475461047914233861,"@[user] Jel' bolje ovako:
#NisamPrijavila je #nebitno u najčistijoj formi. Zašto feministi ne rešavaju rak koji ubije dnevno 30 žena evo ni sam ne znam. Npr:
#NisamPrijavilaLošeUsloveUBolnici #NisamPrijavilaDoktoraAmatera #NisamPrijavilaKvrgu
#NisamPrijavilaPregled #NisamPrijavilaHPV",7,Ne mogu da razumem | bes,3,0.4286,true,Ne mogu da razumem | bes,"{""bes"": 3, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 3}"
19,36,1475781708838748164,"@[user] @[user] @[user] Zamisli sta je njen odgovor iznad.
Psihičke bolesti su danas na svakom koraku.
Kao da se takav odnos nece prevesti i van kreveta nego ce samo ostati u njemu.
Posle sledi kukanje #NisamPrijavila",7,Ne mogu da razumem,4,0.5714,false,,"{""bes"": 1, ""gađenje"": 1, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 4}"
19,37,1475341359934590977,"u pričama pod #NisamPrijavila je ispričano puno toga, ali da je tolika stopa incesta i pedofilije... ljudi raspašću se",7,tuga,4,0.5714,false,,"{""tuga"": 4, ""iznenađenje"": 1, ""gađenje"": 2}"
19,38,1475243336692871169,"@[user] Problem nastaje kada sam pametna i sednem u auto sa poznatim momkom, a desi se baš o čemu pričamo ceo ovaj dan. Tužno je što ne shvatate kontekst priče i zbog ovakvih komentara devojke nisu prijavile. #NisamPrijavila",7,tuga,5,0.7143,false,,"{""bes"": 2, ""tuga"": 5}"
19,39,1475400656588521479,"ako ti padne na pamet da osudiš neku od skoro DESET HILJADA žena koje su u poslednja dva dana podelile #nisamprijavila objavu, pročitaj bar jednu ispovest ponovo i zamisli da ju je napisala tvoja majka, sestra ili ćerka.",7,bes,5,0.7143,false,,"{""bes"": 5, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 1}"
19,40,1478098408061685761,1010101 - velika energija. Rispekt za #nisamprijavila i sve što si u vezi sa tim naknadno pokrenula. Top humor,7,Ne mogu da razumem,3,0.4286,false,,"{""poverenje"": 1, ""radost"": 2, ""iščekivanje"": 1, ""Ne mogu da razumem"": 3}"
19,41,1475233341012164620,знате паскалову опкладу то је оно као 50% су шансе да бог постоји више ти се исплати да живиш живот у складу са тиме да бог постоји па ако не постоји ником ништа а ако постоји добијаш добру позицију у загробном животу е тако ми пролази кроз главу док слушам овај #nisamprijavila,7,Emocionalno neutralno,3,0.4286,false,,"{""tuga"": 1, ""gađenje"": 2, ""Emocionalno neutralno"": 3, ""Ne mogu da razumem"": 1}"
19,42,1475415993635717123,Ukoliko ne razumete haštag #nisamprijavila onda ste upravo vi razlog zbog čega on postoji.,7,bes,6,0.8571,false,,"{""bes"": 6, ""Emocionalno neutralno"": 1}"
19,43,1475428354648072193,"A zašto #NisamPrijavila policiji? Kad su došli na uvidjaj nakon pljačke, moju izjavu su pisali u paragon blok, rekli ""pa i nije pametno da cura poput tebe živi sama"", nikad se nisu ni javili niti su ikakav službeni zapisnik sacinili o pljački. Tko mi je kriv što živim sama?",7,bes,6,0.8571,false,,"{""bes"": 6, ""Emocionalno neutralno"": 1}"
19,44,1475610509797904393,"#NisamPrijavila 1.Seksualno nasilje jos u osnovnoj skoli, kada su me decaci ""hvatali"" za guzu. 2. Emocijalno i fizicko nasilje u vezi dok sam bila srednjoskolac, jer me je bilo strah da priznam. A 3. tokom studija; jesam prijavila, ali on nikada nije odgovarao, jer mu znaju tatu!",7,bes,5,0.7143,false,,"{""bes"": 5, ""strah"": 1, ""Emocionalno neutralno"": 1}"
19,45,1475039158380945409,"#NisamPrijavila jer mi je bio dečko, pa se to jelte ne računa",7,bes,3,0.4286,false,,"{""bes"": 3, ""tuga"": 1, ""gađenje"": 1, ""Emocionalno neutralno"": 2}"
19,46,1475790558056665092,"#Nisamprijavila zlostavljanje psihicko na poslu, podmetanje, lazi, iz ciste ljubomore zbog bolesnig mozga koleginice. Ne prenosi informacije, podmece da dajem ulazne cene kupcima,ne daje informacije o carinjenju da bi roba mogla da se isporuci. Drskost, kune se u mrtvog oca da ⤵️",7,Ne mogu da razumem | bes,3,0.4286,true,Ne mogu da razumem | bes,"{""bes"": 3, ""gađenje"": 1, ""Ne mogu da razumem"": 3}"
19,47,1475377646452326404,"Јбт ово #NisamPrijavila је страшна прича, некако ми никада неће бити јасно, како ти људи што врше то насиље, не почну о тога, да их је мајка родила, па бар због тога неко поштовање, а тек они који имају сестру, стварно одвратно",7,gađenje,6,0.8571,false,,"{""iznenađenje"": 1, ""gađenje"": 6}"
19,48,1475081101081288707,"#NisamPrijavila kad je on nju tukao, a onda ona mene zato što je sramota iznositi iz kuće, a tata nas voli, samo je nervozan. batine su prestale, ali je zlostavljanje nastavljeno, najčešće je bila lujka. da sam prijavila, možda bi ona bila živa danas, možda se ne bi ubila.",7,tuga,6,0.8571,false,,"{""tuga"": 6, ""Emocionalno neutralno"": 1}"
19,49,1479541501583577091,"Do juče su se zgražavale na priče iz #NisamPrijavila , a danas pišu da je Duško trebao još ranije da počne da bije Karleušu…ŽENA JE ŽENI NAJVEĆI NEPRIJATELJ!!!",7,bes,6,0.8571,false,,"{""bes"": 6, ""gađenje"": 1}"
20,0,1475553486750240775,"važan je #NisamPrijavila i zbog toga što sa mužem već dva dana pričam kako sve možemo da osnažimo ćerku da nikad ne pomisli da nešto ne treba ili ne sme da nam kaže. ona ima samo 4 godine, ali sve ovo je promenilo njenog i mnoge druge tate.",7,poverenje,4,0.5714,false,,"{""poverenje"": 4, ""radost"": 1, ""iščekivanje"": 1, ""Ne mogu da razumem"": 1}"
20,1,1475436142443077632,"Uuh,koliko sam ja zapravo jedna srećna žena.
Čitam ove priče #NisamPrijavila i ne mogu da verujem🥺😢

Osnaživanje,kao podrška ženama koje trpe bilo kakvo nasilje treba da dolazi od celokupne zajednice.Porodica,prijatelji,društvo mora da reaguje i obezbedi ženi siguran prostor,⬇️",7,iznenađenje,3,0.4286,false,,"{""poverenje"": 2, ""tuga"": 1, ""iznenađenje"": 3, ""radost"": 1}"
20,2,1475064010559139840,#NisamPrijavila - hešteg godine,7,Emocionalno neutralno,5,0.7143,false,,"{""poverenje"": 1, ""Emocionalno neutralno"": 5, ""Ne mogu da razumem"": 1}"
20,3,1475260969995677698,"#NisamPrijavila, jer kad se desilo, nisam imala kome.
#NisamPrijavila, jer kada sam imala kome, bojala sam se da mi neće verovati.
#NisamPrijavila i neću ali #NisamZaboravila i neću nikad. 
Mojoj ćerki sam objasnila da, NIKAD, ne dozvoli da joj bilo ko uradi nešto što ne želi!!!",7,bes,5,0.7143,false,,"{""bes"": 5, ""tuga"": 1, ""strah"": 1}"
20,4,1475545459565514753,Sve se slazem treba podici nivo svesti #NisamPrijavila ali svi preskacu #DanielaSteinfeld vi ste poverovali njihovom sudu i oslobodili ga,7,bes,5,0.7143,false,,"{""bes"": 5, ""gađenje"": 1, ""Ne mogu da razumem"": 1}"
20,5,1475267795302719491,"Išamarajte se dok vam zubi ne ispadnu vi koji mislite da je nečija odjeća legitiman povod za silovanje. 

Puna podrška za #NisamPrijavila.",7,bes,6,0.8571,false,,"{""bes"": 6, ""radost"": 1}"
20,6,1475096340426280966,"#nisamprijavila jutro posle silovanja, jer sam bila slomljena, i njihovo neverovanje i osudu da lažem ne bih preživela. Kada sam progovorila, pa bila prinuđena da učestvujem u predustražnom postupku, uprkos pregršt dokaza, desilo se isto. Samo, sada me ne mogu slomiti. #nisisama",7,strah,3,0.4286,false,,"{""bes"": 1, ""tuga"": 2, ""strah"": 3, ""Ne mogu da razumem"": 1}"
20,7,1475037536984707081,"Ovo sa #NisamPrijavila toliko kopa po najdubljim strahovima i intimi da se ujedno divim svakoj ženi koja to napiše, ali sam i doslovno prestravljen brojem i sadržajem objava. Mogu samo da zamislim kako je tek u onim svetovima bez mreža.",7,tuga,5,0.7143,false,,"{""tuga"": 5, ""strah"": 2}"
20,8,1478116057114152965,@[user] A kada si napunila 18. godina? Gde ste sada #NisamPrijavila,7,Ne mogu da razumem,4,0.5714,false,,"{""gađenje"": 2, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 4}"
20,9,1475059272153243648,Čitam ispovesti #NisamPrijavila i ridam.,7,tuga,7,1.0000,false,,"{""tuga"": 7}"
20,10,1475239569578733570,"Uh ne mogu vam ja noćas ovo #NisamPrijavila 🥺 pretužna je svaka priča, još tužnije su one koje su prijavile a kao da nijesu, tužno je biti žena na Balkanu oduvijek i zauvijek! Ljubav za sve moje žene na tw. ❤️🥰😘",7,tuga,5,0.7143,false,,"{""poverenje"": 1, ""tuga"": 5, ""radost"": 1}"
20,11,1475091292283674628,"#nisamprijavila kada sam bila izbacena iz kuce, a nisam imala gde da odem jer me je izolovala od svih prijatelja",7,tuga,6,0.8571,false,,"{""tuga"": 6, ""iznenađenje"": 1}"
20,12,1475161371201441795,"#Nisamprijavila jer u ovom društvu JESI SAMA. 

Podrška svim ženama koje istupaju u ovoj godini boreći se u ime svih za bolje i pravednije društvo!",7,bes,4,0.5714,false,,"{""poverenje"": 1, ""bes"": 4, ""iščekivanje"": 1, ""Ne mogu da razumem"": 1}"
20,13,1475050071989231622,"čitam ove #nisamprijavila tvitove i grozim se društva kojem je to sve normalno.
nadaš se da nije toliko posvuda. a onda se sjetiš da brišemo murale malog princa da bi nacrtali tenk.
sve je nakrivo ovdje.",7,gađenje,7,1.0000,false,,"{""gađenje"": 7}"
20,14,1475483501642330116,"Na današnjem meniju otkrijte nasilnike koji se sami prezentuju  kontrakomentarima, osuđivanjima pa čak i podsmijavanjem u postovima #NisamPrijavila",7,gađenje,4,0.5714,false,,"{""bes"": 3, ""gađenje"": 4}"
20,15,1475139226203209733,"#NisamPrijavila jer sam bila mala da razumem, i i dan danas nikome nisam rekla jer me je bilo sramota da opišem šta mi se tada desilo. Godinama sam trčala od ulaza do stana da ne bih opet doživela isto...",7,strah,5,0.7143,false,,"{""tuga"": 2, ""strah"": 5}"
20,16,1475470341438951435,"Drugi put kad čujem ""ne svi muškarci"", odgovorit ću sa ""ne svi morski psi"".

Jer vjerojatnost da te usmrti morski pas (vrsta koju smo kolektivno proglasili opasnom) je 1:3 700 000, a vjerojatnost da kao žena doživiš seksualno zlostavljanje tijekom života je 1:4.

#NisamPrijavila",7,bes,6,0.8571,false,,"{""bes"": 6, ""Emocionalno neutralno"": 1}"
20,17,1475131195067449358,"#NisamPrijavila Ne, ne sviđa mi se tekst Biljane Srbljanović zbog poslednjeg pasusa jer smatram da je ovu užasnu temu zloubotrebila za politički obračun sa nekom davnom vlašću, a pri tome ni reči o sadašnjoj koja je nasilje uvela i svesno ga podstiče u svakom segmentu društva.",7,bes,6,0.8571,false,,"{""bes"": 6, ""gađenje"": 1}"
20,18,1475045125764141059,"Pokusala sam u 2 navrata da citam #nisamprijavila ali bukvalno nisam mogla. Taj osjecaj anksioznosti straha, bjesa, nemoci, bola u zelucu, preznajanja koji mi se javlja samo dok citam ovo duplira mi se od pomisli da su ovo stvarne, prozivljene price.",7,tuga,4,0.5714,false,,"{""bes"": 1, ""tuga"": 4, ""strah"": 2}"
20,19,1475549965225242627,"@[user] @[user] @[user] Ima, tu su svi tvoji tvitovi s hashtagom #NisamPrijavila!",7,Ne mogu da razumem,5,0.7143,false,,"{""Emocionalno neutralno"": 2, ""Ne mogu da razumem"": 5}"
20,20,1475078194269204491,"Zabolelo me je svako 'mislilala sam da sam ja kriva' iz #nisamprijavila tvitova. Ne draga, nisi ti kriva. Mi kao društvo smo krivi. Krivi smo što dozvoljavamo da se devojčice uče 'da su dečaci takvi i da je to normalno'. Odatle počinje.",7,tuga,5,0.7143,false,,"{""poverenje"": 1, ""bes"": 1, ""tuga"": 5}"
20,21,1475156019256905736,"#NisamPrijavila jer sam imala oko 11 godina kada me je čovek u crnom pratio svakoga dana od muzičke škole pa do baleta,u sred dana.Odmah sam rekla roditeljima i od tada je tata dolazio i po mene i po drugarice.Tada su drugarice rekle da se to njima dogadja već neko vreme,",7,poverenje,3,0.4286,false,,"{""poverenje"": 3, ""strah"": 2, ""Emocionalno neutralno"": 2}"
20,22,1475147488021651456,"Treba imati snage... svaka čast i puna podrška za #NisamPrijavila !!!

Neka izgori sve što ionako nije zaslužilo biti više od tog pepela",7,bes,3,0.4286,false,,"{""poverenje"": 2, ""bes"": 3, ""gađenje"": 1, ""iščekivanje"": 1}"
20,23,1475244623249428483,"Svaka cast ovim divnim damama na tw sto su podelile svoju ispovest na temu #nisamprijavila mozda se bar malo nesto pomeri vezano za zastitu zena... Hvala na hrabrosti, treba stisnuti petlju i reci, ne moze ni to svako👏👏👏",7,iščekivanje | radost,2,0.2857,true,iščekivanje | radost,"{""poverenje"": 1, ""iznenađenje"": 1, ""radost"": 2, ""iščekivanje"": 2, ""Ne mogu da razumem"": 1}"
20,24,1475529705394683906,@[user] Zahvaljujuci kampanji #NisamPrijavila saznaces. To i jeste cilj.,7,Emocionalno neutralno,3,0.4286,false,,"{""poverenje"": 2, ""bes"": 1, ""Emocionalno neutralno"": 3, ""Ne mogu da razumem"": 1}"
20,25,1475614567980019718,"Danas čovjek u mom rodnom gradu ubio svou ženu sačmaricom pred djetetom, pa onda ubio sebe. Nije se mogao pomiriti s tim da ga je žena htjela ostaviti. Scena se dešavala i ranije ali nije prijavila. #NisamPrijavila",7,Emocionalno neutralno,4,0.5714,false,,"{""tuga"": 1, ""iznenađenje"": 1, ""Emocionalno neutralno"": 4, ""Ne mogu da razumem"": 1}"
20,26,1475173034818420747,"To što ti nijesi imao slična iskustva, ne znači da su priče iz #NisamPrijavila lažne. Budi srećan što nijesi i pruži podršku ovima što jesu",7,bes,4,0.5714,false,,"{""poverenje"": 1, ""bes"": 4, ""gađenje"": 1, ""Ne mogu da razumem"": 1}"
20,27,1475068135673839623,"ujutru je doruckovao sa svima kao da se nista nije dogodilo. ja sam pokupila stvari, otisla kuci, izdvojila se iz tog drustva kompletno i potisnula sve sto se desilo. drugarici sam priznala tek godinama kasnije kada vise nije bila sa tim deckom. #NisamPrijavila",7,tuga,3,0.4286,false,,"{""tuga"": 3, ""strah"": 1, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 2}"
20,28,1475247295927095298,"#nisamprijavila imala sam 17 godina, on 26.nevina glupa. On na hleb da ga mazes. Naravno krila sam od mame i tate da imam tako starijeg decka. Odlucim da raskinem i tu krecu pretnje kako ce doci na moju adresu ako istog trena ne dodjem u njegov kraj (zima, dva sata voznje)",7,strah,6,0.8571,false,,"{""tuga"": 1, ""strah"": 6}"
20,29,1475510423789182984,"Pisala sam ovde par puta svoja #NisamPrijavila 
Samo ću ovaj put dodati, da nismo mnogo pobegli od Nečiste krvi i ako je bila pre 100 god",7,bes | gađenje,2,0.2857,true,bes | gađenje,"{""bes"": 2, ""tuga"": 1, ""gađenje"": 2, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 1}"
20,30,1475050144261410819,Razbolela sam se čitajući #nisamprijavila,7,tuga,5,0.7143,false,,"{""tuga"": 5, ""gađenje"": 1, ""Ne mogu da razumem"": 1}"
20,31,1475052677067386888,"Ovo #NisamPrijavila je tako mučno čitati, da mi se sve prevrće u stomaku.
Ne samo zato što imam ćerku, nego razmišljam jesam li i ja svojim ponašanjem ovako povredio nekog.",7,tuga,3,0.4286,false,,"{""tuga"": 3, ""iznenađenje"": 1, ""strah"": 1, ""gađenje"": 2}"
20,32,1475422850295214080,"#NisamPrijavila jer je pobjegao prije nego sam mu uspjela vidjeti lice, jer ne znam tko je.",7,Emocionalno neutralno,3,0.4286,false,,"{""tuga"": 1, ""strah"": 2, ""Emocionalno neutralno"": 3, ""Ne mogu da razumem"": 1}"
20,33,1475374013186818048,"систем не верује ни мртвој жени, а камоли живој жени #NisamPrijavila",7,bes,4,0.5714,false,,"{""bes"": 4, ""gađenje"": 3}"
20,34,1475159971423821834,"#nisamprijavila jer sam mislila da mogu sama sa njim da se izborim bez mesanja sebi bilskih ljudi. Nisam prijavila jer mi je pretio kako ce te iste meni bliske ljude da maltretira i sikanira. Godine su mi bile potrebne da izadjem iz tog pakla,posledice i dalje osecam...",7,strah,5,0.7143,false,,"{""tuga"": 1, ""strah"": 5, ""iščekivanje"": 1}"
20,35,1475051403777351683,"sam ušla u taj auto. Moji nikada nisu saznali. Dečko me je ošamario jer sam ga ""iznervirala"" i iz te veze sam se izvukla i naravno #nisamprijavila",7,Ne mogu da razumem | strah | tuga,2,0.2857,true,Ne mogu da razumem | strah | tuga,"{""tuga"": 2, ""strah"": 2, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 2}"
20,36,1475549095796301828,"Prijavila sam.
Svaki put.
Nastavnika i profesora fizičkog koji su dirali učenice, nekoliko momaka svojih drugarica, drugaricinog šefa, likove koji su me spopadali kad sam radila u kafani, lika koji me je pipao u autobusu...
Nikog nije bilo briga.
#NisamPrijavila",7,bes | tuga,3,0.4286,true,bes | tuga,"{""bes"": 3, ""tuga"": 3, ""gađenje"": 1}"
20,37,1475563482904989701,USKOK i Gabika Žalac takođe podržavaju #NisamPrijavila,7,Emocionalno neutralno,5,0.7143,false,,"{""Emocionalno neutralno"": 5, ""Ne mogu da razumem"": 2}"
20,38,1475121835956224005,#NisamPrijavila jer ne znam ni odakle da počnem. Mlađi dani su i dalje bolna tačka i jer tada nisam znala,7,tuga,6,0.8571,false,,"{""poverenje"": 1, ""tuga"": 6}"
20,39,1475493284999016451,"Nakon masovnih, jezivih, ispovesti pod #NisamPrijavila upućujem poziv našim POLICAJCIMA.
Neke od tih žena mogu biti vaše majke ili sestre ili ćerke...
Elem, želim da vas ohrabrim da vi pod npr #NisamReagovao opišete zašto ne radite svoj posao, ko vas plaši-ugrožava. Ako ste časni",7,bes,5,0.7143,false,,"{""bes"": 5, ""gađenje"": 1, ""iščekivanje"": 1}"
20,40,1475349494497779712,#NisamPrijavila znaci naklon do dole na site...,7,Ne mogu da razumem,4,0.5714,false,,"{""poverenje"": 1, ""iznenađenje"": 2, ""Ne mogu da razumem"": 4}"
20,41,1475401192276639745,"@[user] Trenutni tragi-komičan sastav ne može ništa da shvati, osim da ponavljaju kao papagaji naručene floskule #NisamPrijavila A šta ćemo sa bunga-bunga žurkama i Palmom i ostalim učesnicima zabava? Tu aferu bi trebalo pogurati.",7,Ne mogu da razumem,4,0.5714,false,,"{""bes"": 2, ""gađenje"": 1, ""Ne mogu da razumem"": 4}"
20,42,1475053233638977537,"#nisamprijavila da me je pokrao i uz to mi i ostao dužan izvjesnu sumu novca,jer me bilo sramota njegove sramote,al sam odmah šutnula raspada ljudskog
A onda sam poslije svega,kao što to obično biva,saznala za iste scenarije s bivšim mu đevojkama,koje su potpuno ok i na mjestu",7,bes,5,0.7143,false,,"{""bes"": 5, ""gađenje"": 1, ""Ne mogu da razumem"": 1}"
20,43,1475071218319564801,"Meni je ubedljivo najtužnije sa ovom #NisamPrijavila pričom što i da jesu prijavile institucije verovatno ne bi uradile ništa, i to je najveći poraz ove države. Žene to znaju i zato i ne prijavljuju.",7,tuga,6,0.8571,false,,"{""bes"": 1, ""tuga"": 6}"
20,44,1475379633839349763,"Zbog svih ovih #nisamprijavila priča, i zbog sopstvenog iskustva koje #NisamPrijavila jer sam debilu na prvu pokazala zube i poslala ga mami na prevaspitavanje, nikada neću da se udam ili vežem za nekog jer sam prestravljena na kakvu budaletinu mogu da naletim. 👇",7,bes,4,0.5714,false,,"{""poverenje"": 1, ""bes"": 4, ""strah"": 1, ""gađenje"": 1}"
20,45,1475626463575658502,"#NisamPrijavila  psihičko maltretiranje koje trpim ceo život manje više od strane kojekakvih  ""mudonja""",7,bes,4,0.5714,false,,"{""bes"": 4, ""gađenje"": 1, ""Emocionalno neutralno"": 2}"
20,46,1475034666889535490,"Čitamo #NisamPrijavila i kažemo svim ženama da im verujemo, da su veće od traume koje su doživele. Stvorićemo društvo gde su žene bezbedne i slobodne. Jak ženski glas će srušiti ovaj sistem koji nam ne dozvoljava da razvijemo sve svoje kapacitete.",7,iščekivanje,4,0.5714,false,,"{""poverenje"": 2, ""iščekivanje"": 4, ""Ne mogu da razumem"": 1}"
20,47,1475501422540120064,"#NisamPrijavila jer sam mislila da je ovo normalno. Nisam prijavila jer sam mislila da hoce da mi pomogne.
Nisam prijavila jer sam verovala svojoj porodici.",7,tuga,5,0.7143,false,,"{""tuga"": 5, ""iznenađenje"": 2}"
20,48,1475159443927142400,#Nisamprijavila me toliko istrigerovao da ne mogu da dočekam sutrašnji termin terapije da izvrištim to iz sebe,7,bes,4,0.5714,false,,"{""poverenje"": 1, ""bes"": 4, ""strah"": 2}"
20,49,1475450767469387776,"#NisamPrijavila je poraz našeg društva!Žrtve nasilja nemaju povjerenja u institucije, koje bi trebalo da nas štite od nasilja,mali broj žena koje prijavi nasilje izložen je dodatnom institucionalnom nasilju.

Drage žene i djevojke važno je da ste progovorile
#ŠutnjaNasNeŠtiti",7,bes,4,0.5714,false,,"{""bes"": 4, ""iznenađenje"": 1, ""gađenje"": 2}"
21,0,1475100434650263557,"Читам #nisamprijavila ознаку, подсећам се колико психопата, манијака чучи у наизглед допадљивим, пријатним, успешним људима
Језиво...",4,iznenađenje,2,0.5000,false,,"{""iznenađenje"": 2, ""strah"": 1, ""gađenje"": 1}"
21,1,1475369498953891842,"#NisamPrijavila kada je nastavnik iz srpskog u 7. osnovne izvređao nas, devojčice, a nekima lupio i šamare jer smo imale kratku kosu i repiće pozadi i sa strane. Jednoj je i odsekao repić na času. Ta devojčica je nakon toga promenila školu. Nama, ostalima, je to bilo normalno.",4,strah,2,0.5000,false,,"{""strah"": 2, ""gađenje"": 1, ""Ne mogu da razumem"": 1}"
21,2,1475355789011398660,"Vec sam jednom pisala ovde o tome, #NisamPrijavila jer me je bilo sramota. Komsija, ugledan clan drustva koji voli da dodiruje tinejdzerke.",4,strah,2,0.5000,false,,"{""bes"": 1, ""strah"": 2, ""gađenje"": 1}"
21,3,1475174625520852994,"Žene koje nemate šta da prijavite, ipak podržite #nisamprijavila jer ako nisi ti doživela otkud znaš da nije tvoja mama, baba, sestra, kuma, ćerka. Otkud znaš da neće? 
A ove koje lajkaju morone, nećete se udati jadne ako ih podržavate. Naučite se na bolje.",4,bes | gađenje,2,0.5000,true,bes | gađenje,"{""bes"": 2, ""gađenje"": 2}"
21,4,1475487121725140998,Cekali su me to vece na stanici Novi Beograd i istog momenta odveli u policiju…i hvala im zauvek na tome jer podrska roditelja je navaznija u tim godinama…A on je bio kondukter u vozu Novi Sad-Beograd i mislim da cu se uvek secati tog straha….#NisamPrijavila,4,poverenje | strah,2,0.5000,true,poverenje | strah,"{""poverenje"": 2, ""strah"": 2}"
21,5,1479540201236189189,@[user] Citam i ne verujem sta citam. A uglavnom to pisu isti oni koji su nedavno pisali sasvim suprotno uz #nisamprijavila Glavni argument im je i ona je maltretirala i pljuvala mnoge. Pa uglavnom nesrecni ljudi tako i lece svoje frustracije. Da ne verujes sta ljudi pisu.,4,iznenađenje,3,0.7500,false,,"{""iznenađenje"": 3, ""gađenje"": 1}"
21,6,1479114014793764868,"@[user] Dačo svaka ti je kao u Njegoša. Mislio sam baš da idem na proteste ali me nekako više boli #nisamprijavila, Igor Jurić i šta rade njegovom pokojnom detetu, Rio Tinto, i tako u nedogled...",4,tuga,4,1.0000,false,,"{""tuga"": 4}"
21,7,1475483842744143875,"Svi ovi #NisamPrijavila tvitovi i stvari zbog kojih ni majka ni ja nismo prijavile su mi vetar u leđa da završim studije i, nadam se, donesem malo pravde ženama i ovoj mučenoj zemlji
Do tad samo acab",4,iščekivanje,3,0.7500,false,,"{""tuga"": 1, ""iščekivanje"": 3}"
21,8,1475180108021485568,"#NisamPrijavila jer mi je mama rekla da nema novca da se odvojimo od nasilnog oca, jer je rekla da će moja baka i moj deka biti razočarani i tužni čak i ako su znali za sve, jer sam bila uplašena, jer sam bila još ""dete koje ništa ne zna""...",4,strah,4,1.0000,false,,"{""strah"": 4}"
21,9,1475164455147380745,#NisamPrijavila jer sam policajac. Žene policajce valjda muževi ne tuku. Ili samo u to ni jedna institucija u ovoj zemlji ne veruje.,4,Emocionalno neutralno | Ne mogu da razumem | strah | tuga,1,0.2500,true,Emocionalno neutralno | Ne mogu da razumem | strah | tuga,"{""tuga"": 1, ""strah"": 1, ""Emocionalno neutralno"": 1, ""Ne mogu da razumem"": 1}"
21,10,1475107204919353347,"@[user] Vreme je da prijavimo, makar na hashtagu #nisamprijavila kako bi se video obim ovog problema. Mnogi na #caosvima su anonimni, vecinom zene, tako da ko zeli moze da ovde da prijavi. Da otvorim svojom pricom 👇👇",4,iščekivanje,2,0.5000,false,,"{""poverenje"": 1, ""iščekivanje"": 2, ""Emocionalno neutralno"": 1}"
21,11,1475047002086035459,Ako nakon pokretanja #NisamPrijavila ne usledi naše preispitivanje zašto #NisamPrimetio i zašto institucije #NisuReagovale onda je definitivno problem u nama.,4,Ne mogu da razumem | bes | gađenje | iščekivanje,1,0.2500,true,Ne mogu da razumem | bes | gađenje | iščekivanje,"{""bes"": 1, ""gađenje"": 1, ""iščekivanje"": 1, ""Ne mogu da razumem"": 1}"
21,12,1475076604158226435,toliko se divim svim ženama koje su tvitovale #NisamPrijavila,4,radost,3,0.7500,false,,"{""radost"": 3, ""iščekivanje"": 1}"
21,13,1475119675386249221,#NisamPrijavila jer mi je bilo 8 godina i on je bio moj otac.,4,tuga,2,0.5000,false,,"{""tuga"": 2, ""strah"": 1, ""Emocionalno neutralno"": 1}"
21,14,1475510636553641986,"#NisamPrijavila jer se desilo kad san bila dosta mala, 5-6 godina. Nisan imala pojma sta se tad desilo, meni se činilo da je to sta mi je on (didov rođak, sad vec mrtav možda 10-ak god.) napravija normalno. On mi je na katu u sobi nešto u početku pokaziva, dok su moja mater i /",4,Ne mogu da razumem | tuga,2,0.5000,true,Ne mogu da razumem | tuga,"{""tuga"": 2, ""Ne mogu da razumem"": 2}"
21,15,1475393481086574598,"#NisamPrijavila Bila je noć, kafana, malo se popilo. Igrala sam sa njegovim drugom, sela, povukao me za kosu, na kvarno udario u vilicu. Ustao i ko pička pobegao. Otišla sam kući, popričala sa prijateljima. Otišla na pregled, prijavila ga. Dobio zabranu prilaska",4,Emocionalno neutralno | bes | gađenje | radost,1,0.2500,true,Emocionalno neutralno | bes | gađenje | radost,"{""bes"": 1, ""gađenje"": 1, ""radost"": 1, ""Emocionalno neutralno"": 1}"
21,16,1476734211876958218,@[user] Retaaard kad je napisao pre par dana #nisamprijavila nisam mogla da verujem sta poredi budaletina!! Teraj to u kurac bolesnik!,4,bes,4,1.0000,false,,"{""bes"": 4}"
